Compiler version,clang version 4.0.0 (trunk 277978)
Compiler flags,--target=arm-none-eabi -O2 -mcpu=cortex-m0 -mthumb

Date,2016-08-08

mpgcut-1.1,mpgcut.c.obj,9258
jpeg-6b,ansi2knr.c.obj,2368
jpeg-6b,cdjpeg.c.obj,152
jpeg-6b,cjpeg.c.obj,5217
jpeg-6b,ckconfig.c.obj,2252
jpeg-6b,djpeg.c.obj,5659
jpeg-6b,jcapimin.c.obj,786
jpeg-6b,jdhuff.c.obj,2396
jpeg-6b,jdinput.c.obj,1260
jpeg-6b,jdmainct.c.obj,1440
jpeg-6b,jdmarker.c.obj,5996
jpeg-6b,jdmaster.c.obj,1612
jpeg-6b,jdmerge.c.obj,1276
jpeg-6b,jdphuff.c.obj,2890
jpeg-6b,jdpostct.c.obj,798
jpeg-6b,jdsample.c.obj,1664
jpeg-6b,jdtrans.c.obj,344
jpeg-6b,jerror.c.obj,5470
jpeg-6b,jfdctflt.c.obj,924
jpeg-6b,jfdctfst.c.obj,502
jpeg-6b,jfdctint.c.obj,744
jpeg-6b,jidctflt.c.obj,1244
jpeg-6b,wrgif.c.obj,1122
jpeg-6b,wrjpgcom.c.obj,2713
jpeg-6b,wrppm.c.obj,566
jpeg-6b,wrrle.c.obj,0
jpeg-6b,wrtarga.c.obj,692
zlib-1.1.4,adler32.c.obj,264
zlib-1.1.4,compress.c.obj,136
zlib-1.1.4,crc32.c.obj,1268
zlib-1.1.4,deflate.c.obj,5024
zlib-1.1.4,trees.c.obj,8120
zlib-1.1.4,uncompr.c.obj,102
zlib-1.1.4,zutil.c.obj,205
replaypc-0.4.0.preproc,addressbook.o,1112
replaypc-0.4.0.preproc,bigfile.o,672
replaypc-0.4.0.preproc,build-ndx.o,947
replaypc-0.4.0.preproc,cg.o,3392
replaypc-0.4.0.preproc,channelset.o,346
replaypc-0.4.0.preproc,crypt.o,1510
replaypc-0.4.0.preproc,crypt-test.o,2383
replaypc-0.4.0.preproc,rtvguide.o,1981
replaypc-0.4.0.preproc,rtv.o,1666
replaypc-0.4.0.preproc,sleep.o,89
replaypc-0.4.0.preproc,un-protect.o,1627
replaypc-0.4.0.preproc,version-test.o,279
replaypc-0.4.0.preproc,zipcode.o,573
OpenTCP-1.0.4,arp.c.obj,1896
OpenTCP-1.0.4,bootp.c.obj,1104
OpenTCP-1.0.4,dhcpc.c.obj,2316
OpenTCP-1.0.4,dns.c.obj,1260
OpenTCP-1.0.4,ethernet.c.obj,1444
OpenTCP-1.0.4,https_callbacks.c.obj,664
OpenTCP-1.0.4,http_server.c.obj,1288
OpenTCP-1.0.4,icmp.c.obj,304
OpenTCP-1.0.4,udp.c.obj,1188
OpenTCP-1.0.4,udp_demo.c.obj,248
bzip2-1.0.2,blocksort.c.obj,6021
bzip2-1.0.2,huffman.c.obj,1134
bzip2-1.0.2,randtable.c.obj,0
mpeg2dec-0.3.1,alloc.c.obj,116
mpeg2dec-0.3.1,cpu_accel.c.obj,12
mpeg2dec-0.3.1,cpu_state.c.obj,10
mpeg2dec-0.3.1,decode.c.obj,2760
mpeg2dec-0.3.1,extract_mpeg2.c.obj,3120
mpeg2dec-0.3.1,getopt.c.obj,0
mpeg2dec-0.3.1,gettimeofday.c.obj,0
mpeg2dec-0.3.1,header.c.obj,4016
mpeg2dec-0.3.1,idct_alpha.c.obj,0
mpeg2dec-0.3.1,idct_altivec.c.obj,0
mpeg2dec-0.3.1,yuv2rgb.c.obj,3824
mpeg2dec-0.3.1,yuv2rgb_mlib.c.obj,0
mpeg2dec-0.3.1,yuv2rgb_mmx.c.obj,0
jikespg-1.3,ctabs.c.obj,43073
jikespg-1.3,globals.c.obj,48
jikespg-1.3,lpgparse.c.obj,38073
jikespg-1.3,lpgutil.c.obj,4097
jikespg-1.3,main.c.obj,5507
jikespg-1.3,mkfirst.c.obj,12424
jikespg-1.3,mkred.c.obj,5780
jikespg-1.3,mkstates.c.obj,2475
libmspack,litd.c.obj,22
libmspack,lzxc.c.obj,0
libmspack,lzxd.c.obj,6928
libmspack,md5.c.obj,2840
libmspack,mszipc.c.obj,0
libmspack,mszipd.c.obj,48
libmspack,qtmc.c.obj,0
libmspack,qtmd.c.obj,5336
libmspack,system.c.obj,664
libmspack,szddc.c.obj,22
libmspack,szddd.c.obj,22
compiler,cg.c.obj,2391
compiler,main.c.obj,2398
compiler,parser.c.obj,4372
compiler,scanner.c.obj,3343
compiler,vam.c.obj,3738
compiler,vas.c.obj,6034
teem-1.6.0-src,1op.c.obj,1627
teem-1.6.0-src,2op.c.obj,2134
teem-1.6.0-src,3op.c.obj,2244
teem-1.6.0-src,bounds.c.obj,7059
teem-1.6.0-src,bow.c.obj,582
teem-1.6.0-src,cam.c.obj,5333
teem-1.6.0-src,ccadj.c.obj,1141
teem-1.6.0-src,cc.c.obj,10299
teem-1.6.0-src,ccfind.c.obj,1677
teem-1.6.0-src,ccmerge.c.obj,2599
teem-1.6.0-src,ccmethods.c.obj,1208
teem-1.6.0-src,ccsettle.c.obj,994
teem-1.6.0-src,defaultsNrrd.c.obj,635
teem-1.6.0-src,defaultsTen.c.obj,16
teem-1.6.0-src,dehex.c.obj,779
teem-1.6.0-src,dhisto.c.obj,1318
teem-1.6.0-src,dice.c.obj,1774
teem-1.6.0-src,dio.c.obj,1890
teem-1.6.0-src,doubleprint.c.obj,594
teem-1.6.0-src,eigen.c.obj,4552
teem-1.6.0-src,encodingAscii.c.obj,1445
teem-1.6.0-src,encodingBzip2.c.obj,538
teem-1.6.0-src,encoding.c.obj,630
teem-1.6.0-src,encodingGzip.c.obj,610
teem-1.6.0-src,encodingHex.c.obj,1532
teem-1.6.0-src,encodingRaw.c.obj,1866
teem-1.6.0-src,endianAir.c.obj,4
teem-1.6.0-src,endianNrrd.c.obj,323
teem-1.6.0-src,enhex.c.obj,721
teem-1.6.0-src,enum.c.obj,868
teem-1.6.0-src,enumsAlan.c.obj,0
teem-1.6.0-src,enumsEcho.c.obj,0
teem-1.6.0-src,enumsNrrd.c.obj,0
teem-1.6.0-src,enumsTen.c.obj,0
teem-1.6.0-src,env.c.obj,1133
teem-1.6.0-src,epireg.c.obj,13272
teem-1.6.0-src,ex0.c.obj,509
teem-1.6.0-src,ex1.c.obj,1191
teem-1.6.0-src,ex2.c.obj,952
teem-1.6.0-src,ex3.c.obj,1466
teem-1.6.0-src,ex4.c.obj,1120
teem-1.6.0-src,ex5.c.obj,761
teem-1.6.0-src,fiber.c.obj,4551
teem-1.6.0-src,fiberMethods.c.obj,2561
teem-1.6.0-src,filt.c.obj,5127
teem-1.6.0-src,filter.c.obj,3284
teem-1.6.0-src,flip.c.obj,794
teem-1.6.0-src,floatprint.c.obj,592
teem-1.6.0-src,flotsam.c.obj,2430
teem-1.6.0-src,format.c.obj,672
teem-1.6.0-src,formatEPS.c.obj,2361
teem-1.6.0-src,formatNRRD.c.obj,3557
teem-1.6.0-src,formatPNG.c.obj,710
teem-1.6.0-src,formatPNM.c.obj,2971
teem-1.6.0-src,formatText.c.obj,2689
teem-1.6.0-src,histax.c.obj,1283
teem-1.6.0-src,histo.c.obj,1466
teem-1.6.0-src,histogram.c.obj,5903
teem-1.6.0-src,hvol.c.obj,6819
teem-1.6.0-src,imap.c.obj,2402
teem-1.6.0-src,inc.c.obj,3069
teem-1.6.0-src,inset.c.obj,1329
teem-1.6.0-src,intx.c.obj,13990
teem-1.6.0-src,invert.c.obj,641
teem-1.6.0-src,io.c.obj,841
teem-1.6.0-src,iter.c.obj,643
teem-1.6.0-src,jhisto.c.obj,2557
teem-1.6.0-src,join.c.obj,1448
teem-1.6.0-src,kernel.c.obj,22831
teem-1.6.0-src,keyvalue.c.obj,857
teem-1.6.0-src,kv.c.obj,351
teem-1.6.0-src,light.c.obj,412
teem-1.6.0-src,lightEcho.c.obj,701
teem-1.6.0-src,list.c.obj,1492
teem-1.6.0-src,lut.c.obj,2041
teem-1.6.0-src,make.c.obj,6269
teem-1.6.0-src,map.c.obj,300
teem-1.6.0-src,mat.c.obj,24188
teem-1.6.0-src,matter.c.obj,332
teem-1.6.0-src,measr.c.obj,298
teem-1.6.0-src,measure.c.obj,9311
teem-1.6.0-src,methodsAlan.c.obj,2163
teem-1.6.0-src,methodsBane.c.obj,699
teem-1.6.0-src,methodsDye.c.obj,1166
teem-1.6.0-src,methodsEcho.c.obj,585
teem-1.6.0-src,methodsHest.c.obj,2318
teem-1.6.0-src,methodsHoover.c.obj,1674
teem-1.6.0-src,methodsLimn.c.obj,328
teem-1.6.0-src,methodsMoss.c.obj,1020
teem-1.6.0-src,methodsNrrd.c.obj,4305
