Compiler version,clang version 4.0.0 (trunk 277834)
Compiler flags,--target=arm-none-eabi -Os -mcpu=cortex-m4 -mthumb

Date,2016-08-05

mpgcut-1.1,mpgcut.c.obj,10102
jpeg-6b,ansi2knr.c.obj,2356
jpeg-6b,cdjpeg.c.obj,144
jpeg-6b,cjpeg.c.obj,5247
jpeg-6b,ckconfig.c.obj,2310
jpeg-6b,djpeg.c.obj,5769
jpeg-6b,jcapimin.c.obj,706
jpeg-6b,jcapistd.c.obj,404
jpeg-6b,jccoefct.c.obj,1612
jpeg-6b,jccolor.c.obj,1360
jpeg-6b,jcdctmgr.c.obj,1348
jpeg-6b,jchuff.c.obj,3958
jpeg-6b,jcinit.c.obj,156
jpeg-6b,jcmainct.c.obj,358
jpeg-6b,jcmarker.c.obj,1890
jpeg-6b,jcmaster.c.obj,2288
jpeg-6b,jcomapi.c.obj,142
jpeg-6b,jcparam.c.obj,2732
jpeg-6b,jcphuff.c.obj,4270
jpeg-6b,jcprepct.c.obj,1266
jpeg-6b,jcsample.c.obj,1822
jpeg-6b,jctrans.c.obj,1228
jpeg-6b,jdapimin.c.obj,846
jpeg-6b,jdapistd.c.obj,772
jpeg-6b,jdatadst.c.obj,264
jpeg-6b,jdatasrc.c.obj,300
jpeg-6b,jdcoefct.c.obj,2876
jpeg-6b,jdcolor.c.obj,1128
jpeg-6b,jddctmgr.c.obj,754
jpeg-6b,jdhuff.c.obj,2190
jpeg-6b,jdinput.c.obj,1174
jpeg-6b,jdmainct.c.obj,1360
jpeg-6b,jdmarker.c.obj,5150
jpeg-6b,jdmaster.c.obj,1450
jpeg-6b,jdmerge.c.obj,1320
jpeg-6b,jdphuff.c.obj,2582
jpeg-6b,jdpostct.c.obj,724
jpeg-6b,jdsample.c.obj,1584
jpeg-6b,jdtrans.c.obj,272
jpeg-6b,jerror.c.obj,5492
jpeg-6b,jfdctflt.c.obj,460
jpeg-6b,jfdctfst.c.obj,480
jpeg-6b,jfdctint.c.obj,742
jpeg-6b,jidctflt.c.obj,868
jpeg-6b,jidctfst.c.obj,914
jpeg-6b,jidctint.c.obj,1156
jpeg-6b,jidctred.c.obj,1172
jpeg-6b,jmemmgr.c.obj,2852
jpeg-6b,jmemnobs.c.obj,108
jpeg-6b,jpegtran.c.obj,3650
jpeg-6b,jquant1.c.obj,2560
jpeg-6b,jquant2.c.obj,3414
jpeg-6b,jutils.c.obj,464
jpeg-6b,rdbmp.c.obj,1760
jpeg-6b,rdcolmap.c.obj,858
jpeg-6b,rdgif.c.obj,97
jpeg-6b,rdjpgcom.c.obj,2125
jpeg-6b,rdppm.c.obj,1378
jpeg-6b,rdrle.c.obj,0
jpeg-6b,rdswitch.c.obj,1816
jpeg-6b,rdtarga.c.obj,1578
jpeg-6b,transupp.c.obj,4038
jpeg-6b,wrbmp.c.obj,1518
jpeg-6b,wrgif.c.obj,1138
jpeg-6b,wrjpgcom.c.obj,2813
jpeg-6b,wrppm.c.obj,562
jpeg-6b,wrrle.c.obj,0
jpeg-6b,wrtarga.c.obj,706
zlib-1.1.4,adler32.c.obj,268
zlib-1.1.4,compress.c.obj,140
zlib-1.1.4,crc32.c.obj,1276
zlib-1.1.4,deflate.c.obj,4854
zlib-1.1.4,example.c.obj,4185
zlib-1.1.4,gzio.c.obj,2887
zlib-1.1.4,infblock.c.obj,2812
zlib-1.1.4,infcodes.c.obj,1478
zlib-1.1.4,inffast.c.obj,1032
zlib-1.1.4,inflate.c.obj,1519
zlib-1.1.4,inftrees.c.obj,2117
zlib-1.1.4,infutil.c.obj,234
zlib-1.1.4,minigzip.c.obj,1159
zlib-1.1.4,trees.c.obj,7586
zlib-1.1.4,uncompr.c.obj,106
zlib-1.1.4,zutil.c.obj,197
replaypc-0.4.0.preproc,addressbook.o,1112
replaypc-0.4.0.preproc,bigfile.o,672
replaypc-0.4.0.preproc,build-ndx.o,947
replaypc-0.4.0.preproc,cg.o,3392
replaypc-0.4.0.preproc,channelset.o,346
replaypc-0.4.0.preproc,crypt.o,1510
replaypc-0.4.0.preproc,crypt-test.o,2383
replaypc-0.4.0.preproc,dump-addressbook.o,811
replaypc-0.4.0.preproc,dump-cg2.o,748
replaypc-0.4.0.preproc,dump-channelset.o,641
replaypc-0.4.0.preproc,dump-filedarray.o,841
replaypc-0.4.0.preproc,dump-guide.o,971
replaypc-0.4.0.preproc,dump-headend.o,626
replaypc-0.4.0.preproc,dump.o,2629
